sep=;
regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
45403013578;"";"SIA ""Lauki S""";SIA;Lauki S;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-07-07;2008-11-22;L;Madonas rajons, Liezēres pagasts, Ozoli, Lauku iela 1;4886;101407107;0;0;0706800;
40003617983;LV11ZZZ40003617983;"Sabiedrība ar ierobežotu atbildību ""BL Group""";Sabiedrība ar ierobežotu atbildību;BL Group;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-02-05;2015-12-03;L;Rīga, Stārķu iela 9;1084;100312147;0;100003003;0010000;
40103852135;LV23ZZZ40103852135;"SIA ""Auto Spice""";SIA;Auto Spice;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-12-05;; ;Rīga, Margrietas iela 7;1046;101938965;0;100003003;0010000;
41202018615;LV45ZZZ41202018615;"Usmas pagasta Goršanovas individuālais uzņēmums ""Žati""";Usmas pagasta Goršanovas individuālais uzņēmums;Žati;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;2003-05-26;; ;"Ventspils nov., Usmas pag., ""Žati""";3619;104811196;100016333;0;0987400;
41202018598;LV19ZZZ41202018598;"IK ""IEVA BĒRZKALNE""";IK;IEVA BĒRZKALNE;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-05-14;2019-03-25;L;Talsu nov., Talsi, Dundagas iela 22 - 31;3201;114647080;100016253;100003630;0880100;
46801002057;"";"Nautrēnu pagasta zemnieku saimniecība ""ZAĻAIS LAUKS""";Nautrēnu pagasta zemnieku saimniecība;ZAĻAIS LAUKS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-09-18;2005-03-16;L;Rēzeknes rajons, Nautrēnu pagasts, Desetnīki;4652;100153370;0;0;0787500;
680100214;"";"Zemnieku saimniecība ""ROZAINE""";Zemnieku saimniecība;ROZAINE;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-10-06;2005-07-28;L;Ludzas rajons, Līdumnieku pagasts, Kurjanova;5719;100151254;0;0;0684966;
46801002165;"";"Zemnieku saimniecība ""SKĀRDIŅU MĀJAS""";Zemnieku saimniecība;SKĀRDIŅU MĀJAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-11-27;2005-06-07;L;Ludzas rajons, Malnavas pagasts, Kukari;5728;100152096;0;0;0686800;
45403050428;LV81ZZZ45403050428;"SIA ""AliGri""";SIA;AliGri;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-04-20;; ;Līvānu nov., Līvāni, Sporta iela 5 - 4;5316;114195858;100015243;100003526;0761211;
46801002184;"";"Zemnieku saimniecība ""PETROVA MĀJAS""";Zemnieku saimniecība;PETROVA MĀJAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-11-27;2005-06-08;L;Ludzas rajons, Ciblas novads, Līdumnieku pagasts, Petručonki;5719;100151287;100015251;0;0684966;
45403052560;LV38ZZZ45403052560;"SIA ""FONEKSS INVEST ESTATE""";SIA;FONEKSS INVEST ESTATE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-12-27;; ;Rīga, Ganību dambis 19B;1005;103376052;0;100003003;0010000;
53603082491;LV27ZZZ53603082491;"SIA ""Sulu paradīze""";SIA;Sulu paradīze;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-06-05;; ;Kuldīgas nov., Kuldīga, Graudu iela 3H;3301;104069816;100015942;100003286;0620201;
40002166370;LV33ZZZ40002166370;"IK ""AJ VV""";IK;AJ VV;"";0;K;Komercreģistrs;IK;Individuālais komersants;2012-11-21;2017-04-27;L;Rīga, Slāvu iela 13 - 30;1073;113354583;0;100003003;0010000;
41501008229;LV28ZZZ41501008229;"Eglaines pagasta zemnieku saimniecība ""BUMBIERI""";Eglaines pagasta zemnieku saimniecība;BUMBIERI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1993-03-18;; ;Ilūkstes nov., Eglaines pag.;"";100010974;100015403;0;0445600;
40002179892;LV47ZZZ40002179892;"IK ""KRISTĪNE- AU""";IK;KRISTĪNE- AU;"";0;K;Komercreģistrs;IK;Individuālais komersants;2017-05-17;; ;Engures nov., Lapmežciema pag., Lapmežciems, Stadiona iela 37;3118;102835923;100015838;0;0905166;
40003678013;LV71ZZZ40003678013;"SIA ""CITA SKAŅA""";SIA;CITA SKAŅA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-04-30;2019-03-29;L;Rīga, Slēpotāju iela 43;1024;102676585;0;100003003;0010000;
40008068054;LV54ZZZ40008068054;"Jātnieku sporta klubs ""PAKAVS""";Jātnieku sporta klubs;PAKAVS;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2002-06-06;; ;"Cesvaines nov., Cesvaines pag., ""Pakavi""";4871;100012785;100015782;0;0700827;
40003559223;LV96ZZZ40003559223;"Sabiedrība ar ierobežotu atbildību ""HABU""";Sabiedrība ar ierobežotu atbildību;HABU;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2001-08-28;2017-05-18;L;Jūrmala, Jomas iela 55;2015;101719850;0;100003036;0130000;
40002091911;LV04ZZZ40002091911;"Individuālais komersants ""RAZMIK""";Individuālais komersants;RAZMIK;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-09-06;; ;Rīga, Aleksandra Čaka iela 106A - 30;1011;112000520;0;100003003;0010000;
40103297943;;"Sabiedrība ar ierobežotu atbildību ""ARKOR""";Sabiedrība ar ierobežotu atbildību;ARKOR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-06-07;2013-12-16;L;Rīga, Stirnu iela 39-30;1084;113794180;0;100003003;0010000;
50002086791;LV54ZZZ50002086791;"Rīgas rajona, Mālpils pagasta Pāvela Jakovļeva individuālais uzņēmums ""ROKĀDE 21""";Rīgas rajona, Mālpils pagasta Pāvela Jakovļeva individuālais uzņēmums;ROKĀDE 21;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;2000-09-28;; ;Mālpils nov., Mālpils, Krasta iela 4-53;2152;114408120;100016011;0;0807400;
45404007371;LV25ZZZ45404007371;"Rites pagasta zemnieku saimniecība ""Celmi""";Rites pagasta zemnieku saimniecība;Celmi;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1993-06-22;; ;"Viesītes nov., Rites pag., ""Celmi""";5228;105180342;100016341;0;0568000;
47101012488;LV19ZZZ47101012488;Praulienas pagasta zemnieku saimniecība Mazdekšņāres;Praulienas pagasta zemnieku saimniecība;Mazdekšņāres;"";1;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1993-07-30;; ;"Madonas nov., Praulienas pag., ""Mazdekšņāres""";4865;104845195;100016003;0;0708600;
43601024694;LV75ZZZ43601024694;"Jelgavas rajona Glūdas pagasta zemnieku saimniecība ""KLIJĒNI""";Jelgavas rajona Glūdas pagasta zemnieku saimniecība;KLIJĒNI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1997-04-17;2017-04-12;L;"Jelgavas nov., Glūdas pag., ""Klijēni""";3013;100011478;100015895;0;0545200;
40103113235;LV42ZZZ40103113235;"Sabiedrība ar ierobežotu atbildību ""GAIZIŅI""";Sabiedrība ar ierobežotu atbildību;GAIZIŅI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-01-24;2017-05-18;L;Rīga, Gaiziņa iela 4;1050;102639145;0;100003003;0010000;
40008139234;LV55ZZZ40008139234;"""Līgatnes jauniešu biedrība""";"";Līgatnes jauniešu biedrība;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2009-04-09;; ;Līgatnes nov., Līgatne, Saules iela 9;4110;101592033;100015967;100003165;0421100;
50103453891;LV02ZZZ50103453891;"Sabiedrība ar ierobežotu atbildību ""CHEMPEX""";Sabiedrība ar ierobežotu atbildību;CHEMPEX;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-08-31;2015-01-23;L;Rīga, Lāčplēša iela 21-6;1011;112154411;0;100003003;0010000;
40002145044;LV43ZZZ40002145044;"IK ""LOLO""";IK;LOLO;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-03-06;2015-02-12;L;Ķekavas nov., Ķekavas pag., Ķekava, Nākotnes iela 36-78;2123;117845012;100015950;0;0807000;
42403043325;LV34ZZZ42403043325;SIA Abra M;SIA;Abra M;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-04-24;; ;"Viļakas nov., Susāju pag., Ilziņi, ""Vējavoti""";4583;105673308;100016358;0;0381678;
40103520796;LV60ZZZ40103520796;"Sabiedrība ar ierobežotu atbildību ""Trade Partners""";Sabiedrība ar ierobežotu atbildību;Trade Partners;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-03-08;2015-12-03;L;Rīga, Daugavgrīvas iela 83;1007;105547621;0;100003003;0010000;
40003947425;LV74ZZZ40003947425;"Sabiedrība ar ierobežotu atbildību ""Lazmar""";Sabiedrība ar ierobežotu atbildību;Lazmar;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-08-15;2015-12-03;L;Mārupes nov., Mārupe, Zeltrītu iela 22-25;2167;117610142;100016028;0;0807600;
40103576982;LV21ZZZ40103576982;"SIA ""OL Business company""";SIA;OL Business company;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-08-16;2015-12-03;L;Rīga, Braslas iela 20;1084;101821942;0;100003003;0010000;
40103313203;LV23ZZZ40103313203;"Sabiedrība ar ierobežotu atbildību ""Nord Standart""";Sabiedrība ar ierobežotu atbildību;Nord Standart;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-08-11;2015-12-03;L;Rīga, Elizabetes iela 75;1050;101110952;0;100003003;0010000;
40103523557;LV09ZZZ40103523557;"SIA ""AZ food company""";SIA;AZ food company;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-03-15;2015-12-03;L;Rīga, Brīvības gatve 221-1;1039;117734082;0;100003003;0010000;
40103464319;LV02ZZZ40103464319;"Sabiedrība ar ierobežotu atbildību ""Baltijas Būvkompānija""";Sabiedrība ar ierobežotu atbildību;Baltijas Būvkompānija;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-09-29;2015-12-03;L;Rīga, Baltā iela 3/9;1055;105807560;0;100003003;0010000;
40003436836;LV46ZZZ40003436836;"Sabiedrība ar ierobežotu atbildību celtniecības firma ""RIVETA""";Sabiedrība ar ierobežotu atbildību celtniecības firma;RIVETA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1999-03-24;2015-12-03;L;Rīga, Ieriķu iela 15 k-2;1084;102610910;0;100003003;0010000;
40002120337;;"IK ""MŪRNIEKS APMETĒJS""";IK;MŪRNIEKS APMETĒJS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2006-06-21;2013-12-16;L;Ādažu nov., Kadaga, 10-6;2103;100184251;100015493;0;0804400;
42103011424;LV63ZZZ42103011424;"Sabiedrība ar ierobežotu atbildību ""RUNO-1""";Sabiedrība ar ierobežotu atbildību;RUNO-1;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-05-09;; ;Liepāja, Nīcas iela 40-1;3411;102426766;0;100003044;0170000;
40003269233;LV83ZZZ40003269233;"Sabiedrība ar ierobežotu atbildību ""DĒLIS""";Sabiedrība ar ierobežotu atbildību;DĒLIS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1995-10-16;2015-12-03;L;Rīga, Elku iela 3;1012;101829803;0;100003003;0010000;
40002140117;LV85ZZZ40002140117;"IK ""Svetli Kirilov""";IK;Svetli Kirilov;"";0;K;Komercreģistrs;IK;Individuālais komersants;2008-09-25;; ;Rīga, Zentenes iela 39 - 15;1069;114320852;0;100003003;0010000;
40008250444;LV20ZZZ40008250444;"""Gleznotāja Kārļa Miesnieka muzeja izveides fonds""";"";Gleznotāja Kārļa Miesnieka muzeja izveides fonds;"";0;B;Biedrību un nodibinājumu reģistrs;NOD;Nodibinājums;2016-04-13;; ;"Jaunpiebalgas nov., Jaunpiebalgas pag., ""Vecviņķi""";4125;103186803;100015612;0;0425756;
40003663215;LV74ZZZ40003663215;"Sabiedrība ar ierobežotu atbildību ""EK projekts""";Sabiedrība ar ierobežotu atbildību;EK projekts;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-02-02;2015-12-03;L;Rīga, Avotu iela 8-45;1011;101859274;0;100003003;0010000;
45403013629;"";"Sabiedrība ar ierobežotu atbildību ""Japss""";Sabiedrība ar ierobežotu atbildību;Japss;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-07-14;2008-01-24;L;Rīga, Peldu iela 24-4;1050;114043593;0;100003003;0010000;
40003889254;LV67ZZZ40003889254;"Sabiedrība ar ierobežotu atbildību ""AURUM MEDIA""";Sabiedrība ar ierobežotu atbildību;AURUM MEDIA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-01-16;2015-12-03;L;Rīga, Baltā iela 3/9;1055;105807560;0;100003003;0010000;
45403014037;"";"Sabiedrība ar ierobežotu atbildību ""DIJI""";Sabiedrība ar ierobežotu atbildību;DIJI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-09-14;2008-08-07;L;"Madonas rajons, Sausnējas pagasts, ""Ievas""";4841;100012953;0;0;0705592;
41501016669;LV98ZZZ41501016669;"Tabores pagasta zemnieku saimniecība ""OŠI""";Tabores pagasta zemnieku saimniecība;OŠI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1995-03-06;; ;Daugavpils nov., Tabores pag.;"";100011123;100015805;0;0449200;
41501016813;LV90ZZZ41501016813;"Zemnieku saimniecība ""ROGOVIKI""";Zemnieku saimniecība;ROGOVIKI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1995-03-14;; ;Līvānu nov., Sutru pag.;"";100013264;100015243;0;0768200;
40008098720;LV64ZZZ40008098720;Attīstības fonds Gaisma Mīlestība Harmonija;Attīstības fonds Gaisma Mīlestība Harmonija;"";"";0;B;Biedrību un nodibinājumu reģistrs;NOD;Nodibinājums;2006-02-06;; ;Ventspils, Saldus iela 3 - 3;3602;115105861;0;100003060;0270000;
40008069863;LV02ZZZ40008069863;"""AD LIBITUM-Vidzemes nākotnes biznesa centrs""";"";AD LIBITUM-Vidzemes nākotnes biznesa centrs;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2002-09-16;; ;"Gulbenes nov., Tirzas pag., Tirza, ""Tirzasleja""";4424;103983985;100015854;0;0509400;
40103420422;;"Sabiedrība ar ierobežotu atbildību ""VP Agro""";Sabiedrība ar ierobežotu atbildību;VP Agro;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-05-24;2013-12-16;L;Rīga, Reņģes iela 7 k-1 -11;1055;118382034;0;100003003;0010000;
40003538274;"";"Sabiedrība ar ierobežotu atbildību ""MEGA ART""";Sabiedrība ar ierobežotu atbildību;MEGA ART;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2001-03-27;2012-01-25;L;Rīga, Krišjāņa Valdemāra iela 118-707;1013;101133520;0;100003003;0010000;
40103698054;LV74ZZZ40103698054;"Sabiedrība ar ierobežotu atbildību ""Almaz A""";Sabiedrība ar ierobežotu atbildību;Almaz A;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-08-07;; ;Rīga, Baldones iela 11A;1046;106595811;0;100003003;0010000;
40103437664;LV44ZZZ40103437664;"Sabiedrība ar ierobežotu atbildību ""AUSTRUMU PUSE""";Sabiedrība ar ierobežotu atbildību;AUSTRUMU PUSE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-07-18;2017-05-18;L;Baldones nov., Baldone, Silmaču iela 24 - 1;2125;117462684;100015604;100003542;0800625;
40103912557;LV72ZZZ40103912557;"SIA ""Consulting MNS""";SIA;Consulting MNS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-07-09;2017-05-18;L;Rīga, Balasta dambis 72 - 46;1048;118945997;0;100003003;0010000;
43601019250;LV11ZZZ43601019250;"Jelgavas rajona Vircavas pagasta zemnieku saimniecība ""STRAUTNIEKI""";Jelgavas rajona Vircavas pagasta zemnieku saimniecība;STRAUTNIEKI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1994-01-26;2015-06-08;L;Jelgavas nov., Vircavas pag., Mazlauki, Liepu iela 17-4;3037;115519915;100015895;0;0549200;
42103087087;LV79ZZZ42103087087;"SIA ""Rolle""";SIA;Rolle;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-12-27;; ;Rīga, Īvandes iela 6;1004;101836302;0;100003003;0010000;
40002032195;;"IK ""Milena-N""";IK;Milena-N;"";0;K;Komercreģistrs;IK;Individuālais komersants;1995-06-22;2013-12-16;L;Rīga, Puškina iela 20;1050;101971393;0;100003003;0010000;
40008055276;LV31ZZZ40008055276;"""LATVIJAS ASOCIĀCIJA EIROPAS KOPIENAS STUDIJĀM""";"";LATVIJAS ASOCIĀCIJA EIROPAS KOPIENAS STUDIJĀM;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2000-11-09;; ;Rīga, Maskavas iela 411 - 70;1063;112411513;0;100003003;0010000;
46801002362;"";"Ludzas rajona Mežvidu pagasta zemnieku saimniecība ""KALĒJI""";Ludzas rajona Mežvidu pagasta zemnieku saimniecība;KALĒJI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-12-11;2005-06-08;L;Ludzas rajons, Mežvidu pagasts, Keiseļi;5725;100012672;0;0;0687000;
41203047236;LV27ZZZ41203047236;"Sabiedrība ar ierobežotu atbildību ""RVVV""";Sabiedrība ar ierobežotu atbildību;RVVV;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-03-18;; ;Rīga, Sudrabu Edžus iela 16 - 6;1014;113776226;0;100003003;0010000;
42103079982;LV48ZZZ42103079982;"SIA ""LM AUTOSKOLA""";SIA;LM AUTOSKOLA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-18;; ;Vaiņodes nov., Embūtes pag., Vībiņi, Liepu iela 7;3436;102212975;100016278;0;0649354;
43601028037;LV24ZZZ43601028037;"Jelgavas rajona Līvbērzes pagasta zemnieku saimniecība ""MIKŠAS""";Jelgavas rajona Līvbērzes pagasta zemnieku saimniecība;MIKŠAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;2002-09-16;; ;Jelgava, Aspazijas iela 27 - 53;3001;116585996;0;100003028;0090000;
40203124659;LV98ZZZ40203124659;"SIA ""VB Celt""";SIA;VB Celt;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-02-13;2018-12-27;L;Rīga, Ainavas iela 2A - 28;1084;117595158;0;100003003;0010000;
40103303544;LV80ZZZ40103303544;"Sabiedrība ar ierobežotu atbildību ""Birojnīca""";Sabiedrība ar ierobežotu atbildību;Birojnīca;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-06-30;; ;Rīga, Ausekļa iela 3 - 119;1010;111203264;0;100003003;0010000;
40003952341;LV38ZZZ40003952341;"Sabiedrība ar ierobežotu atbildību ""Marbelite Latvia""";Sabiedrība ar ierobežotu atbildību;Marbelite Latvia;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-09-04;2018-12-27;L;Rīga, Nometņu iela 46;1002;101124905;0;100003003;0010000;
40003339437;;"SIA ""TENIJA""";SIA;TENIJA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1997-04-25;2010-03-17;L;Liepāja, Nīcas iela 26a-1;3411;101698203;0;100003044;0170000;
40103784106;LV14ZZZ40103784106;"SIA ""Ceto""";SIA;Ceto;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-04-28;2015-11-30;L;Rīga, Slokas iela 29-15A;1048;113474225;0;100003003;0010000;
50103596961;LV40ZZZ50103596961;"Sabiedrība ar ierobežotu atbildību ""Baibas bode""";Sabiedrība ar ierobežotu atbildību;Baibas bode;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-10-16;2015-02-12;L;Rīga, Maskavas iela 170 k-2 -73;1019;118041450;0;100003003;0010000;
40103583804;LV30ZZZ40103583804;Pilnsabiedrība SAFEGE BALTIJA un CPD;Pilnsabiedrība;SAFEGE BALTIJA un CPD;"";1;K;Komercreģistrs;PS;Pilnsabiedrība;2012-09-06;; ;Rīga, Kaļķu iela 5 - 1;1050;112104978;0;100003003;0010000;
44102024631;LV06ZZZ44102024631;"""MARITA K."" Individuālais komersants";"";MARITA K.;Individuālais komersants;0;K;Komercreģistrs;IK;Individuālais komersants;2004-09-23;; ;Gulbenes nov., Gulbene, Robežu iela 18 - 3;4401;115303333;100015854;100003212;0500100;
40002106456;LV42ZZZ40002106456;"""MULTIMEDIUM"" IK";"";MULTIMEDIUM;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2004-09-24;; ;Rīga, Kalnciema iela 32A - 11;1046;113089312;0;100003003;0010000;
40008085054;LV58ZZZ40008085054;"Mednieku kolektīvs ""LIJA""";Mednieku kolektīvs;LIJA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-09-23;; ;Jelgavas nov., Zaļenieku pag., Zaļenieki, Kokaudzētavas iela 2;3011;101095252;100015895;0;0549600;
40003019334;LV36ZZZ40003019334;"Sabiedrība ar ierobežotu atbildību ""ROKO-3""";Sabiedrība ar ierobežotu atbildību;ROKO-3;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-08-13;2017-05-18;L;Rīga, Malienas iela 3 - 23;1079;112589595;0;100003003;0010000;
40003023217;LV52ZZZ40003023217;"Sabiedrība ar ierobežotu atbildību ""INTERBISINESS""";Sabiedrība ar ierobežotu atbildību;INTERBISINESS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-09-13;2017-05-18;L;Rīga, Krišjāņa Valdemāra iela 23 - 20;1010;112628496;0;100003003;0010000;
41203003871;LV92ZZZ41203003871;"Sabiedrība ar ierobežotu atbildību ""SĀKUMS""";Sabiedrība ar ierobežotu atbildību;SĀKUMS;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;1993-08-27;; ;Ventspils, Talsu iela 27;3602;101660592;0;100003060;0270000;
40203269397;LV11ZZZ40203269397;"SIA ""Garšotava""";SIA;Garšotava;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2020-10-27;; ;Rīga, Ilūkstes iela 109 - 42;1082;111550575;0;100003003;0010000;
40103697504;LV83ZZZ40103697504;"SIA ""NILS A""";SIA;NILS A;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-08-05;2017-05-18;L;Rīga, Kalnciema iela 100 - 8;1046;111505683;0;100003003;0010000;
40002093503;LV88ZZZ40002093503;"Individuālais komersants ""TRANSLAVS""";Individuālais komersants;TRANSLAVS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-12-18;2014-10-03;L;Salaspils nov., Salaspils pag., D/S Getliņi Nr.41;2119;100013578;100015485;0;0801231;
40103547362;LV93ZZZ40103547362;"Sabiedrība ar ierobežotu atbildību ""Malaren Group""";Sabiedrība ar ierobežotu atbildību;Malaren Group;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-05-22;2014-10-03;L;Rīga, Bruņinieku iela 12-8;1001;111203561;0;100003003;0010000;
40003023645;LV39ZZZ40003023645;"Sabiedrība ar ierobežotu atbildību ""BALTO-TERIVA""";Sabiedrība ar ierobežotu atbildību;BALTO-TERIVA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-09-25;2017-05-18;L;Rīga, Baznīcas iela 10/12;1010;101819657;0;100003003;0010000;
40008250336;LV26ZZZ40008250336;"Dzīvokļu īpašnieku biedrība ""Koka nams 52""";Dzīvokļu īpašnieku biedrība;Koka nams 52;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2016-04-11;; ;Rīga, Miera iela 52 - 5;1013;112606333;0;100003003;0010000;
40002100364;LV14ZZZ40002100364;"IK ""Silvija Smirnova""";IK;Silvija Smirnova;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-12-18;2014-10-03;L;Tukuma nov., Tukums, Elizabetes iela 1;3101;101205716;100016261;100003671;0900100;
45403014179;"";"SIA ""MELKOR""";SIA;MELKOR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-10-04;2008-04-17;L;"Jēkabpils rajons, Atašienes pagasts, ""Meldri""";5211;103618703;0;0;0564600;
